Project Name	MedidasMartillo
Measurement Name	M4-RosaGrueso
User Name	Default USER

Creation time	5/22/2016 15:1:55
Analyzer	FFT1
Result type	H1
Response Name	[2]-Accel X
Reference Name	[1]-Hammer
Unit	RMS
Average Type	Linear
Average Number (#)	     3      
Average Domain	Spectral

   X_Value   	  Y_Module  	   Y_Phase   	
     Hz     	 (m/s²)/(N) 	      °      	
 3.01250e+002	1.06909e-001	-1.78328e+002	
 3.02500e+002	1.07037e-001	-1.78378e+002	
 3.03750e+002	1.06935e-001	-1.78332e+002	
 3.05000e+002	1.06871e-001	-1.78304e+002	
 3.06250e+002	1.06923e-001	-1.78386e+002	
 3.07500e+002	1.06740e-001	-1.78402e+002	
 3.08750e+002	1.06812e-001	-1.78405e+002	
 3.10000e+002	1.06819e-001	-1.78454e+002	
 3.11250e+002	1.06719e-001	-1.78389e+002	
 3.12500e+002	1.06598e-001	-1.78503e+002	
 3.13750e+002	1.06608e-001	-1.78494e+002	
 3.15000e+002	1.06651e-001	-1.78519e+002	
 3.16250e+002	1.06552e-001	-1.78539e+002	
 3.17500e+002	1.06506e-001	-1.78499e+002	
 3.18750e+002	1.06327e-001	-1.78597e+002	
 3.20000e+002	1.06191e-001	-1.78608e+002	
 3.21250e+002	1.06170e-001	-1.78684e+002	
 3.22500e+002	1.06166e-001	-1.78708e+002	
 3.23750e+002	1.06056e-001	-1.78696e+002	
 3.25000e+002	1.06065e-001	-1.78762e+002	
 3.26250e+002	1.06280e-001	-1.78746e+002	
 3.27500e+002	1.06036e-001	-1.78846e+002	
 3.28750e+002	1.06025e-001	-1.78840e+002	
 3.30000e+002	1.05692e-001	-1.78875e+002	
 3.31250e+002	1.05794e-001	-1.78953e+002	
 3.32500e+002	1.05680e-001	-1.79050e+002	
 3.33750e+002	1.05590e-001	-1.78978e+002	
 3.35000e+002	1.05476e-001	-1.78987e+002	
 3.36250e+002	1.05350e-001	-1.79098e+002	
 3.37500e+002	1.04944e-001	-1.78940e+002	
 3.38750e+002	1.05203e-001	-1.79028e+002	
 3.40000e+002	1.05063e-001	-1.79019e+002	
 3.41250e+002	1.04934e-001	-1.79119e+002	
 3.42500e+002	1.05005e-001	-1.79125e+002	
 3.43750e+002	1.04763e-001	-1.79061e+002	
 3.45000e+002	1.04842e-001	-1.79125e+002	
 3.46250e+002	1.04725e-001	-1.78935e+002	
 3.47500e+002	1.04696e-001	-1.79077e+002	
 3.48750e+002	1.04639e-001	-1.79225e+002	
 3.50000e+002	1.04513e-001	-1.79317e+002	
 3.51250e+002	1.04353e-001	-1.79209e+002	
 3.52500e+002	1.04495e-001	-1.79183e+002	
 3.53750e+002	1.04388e-001	-1.79317e+002	
 3.55000e+002	1.04242e-001	-1.79336e+002	
 3.56250e+002	1.04330e-001	-1.79362e+002	
 3.57500e+002	1.04088e-001	-1.79297e+002	
 3.58750e+002	1.04161e-001	-1.79334e+002	
 3.60000e+002	1.04093e-001	-1.79410e+002	
 3.61250e+002	1.03697e-001	-1.79503e+002	
 3.62500e+002	1.03660e-001	-1.79491e+002	
 3.63750e+002	1.03250e-001	-1.79530e+002	
 3.65000e+002	1.03334e-001	-1.79474e+002	
 3.66250e+002	1.03449e-001	-1.79507e+002	
 3.67500e+002	1.02997e-001	-1.79534e+002	
 3.68750e+002	1.02702e-001	-1.79655e+002	
 3.70000e+002	1.02984e-001	-1.79684e+002	
 3.71250e+002	1.02805e-001	-1.79792e+002	
 3.72500e+002	1.02421e-001	-1.79638e+002	
 3.73750e+002	1.02504e-001	-1.79657e+002	
 3.75000e+002	1.02295e-001	-1.79578e+002	
 3.76250e+002	1.02235e-001	-1.79577e+002	
 3.77500e+002	1.01795e-001	-1.79626e+002	
 3.78750e+002	1.01724e-001	-1.79568e+002	
 3.80000e+002	1.01469e-001	-1.79787e+002	
 3.81250e+002	1.01271e-001	-1.79640e+002	
 3.82500e+002	1.01334e-001	-1.79741e+002	
 3.83750e+002	1.01369e-001	-1.79629e+002	
 3.85000e+002	1.00978e-001	-1.79604e+002	
 3.86250e+002	1.01018e-001	-1.79621e+002	
 3.87500e+002	1.00818e-001	-1.79754e+002	
 3.88750e+002	1.00627e-001	-1.79624e+002	
 3.90000e+002	1.00731e-001	-1.79504e+002	
 3.91250e+002	1.00173e-001	-1.79586e+002	
 3.92500e+002	1.00250e-001	-1.79531e+002	
 3.93750e+002	1.00506e-001	-1.79712e+002	
 3.95000e+002	9.99491e-002	-1.79499e+002	
 3.96250e+002	9.98879e-002	-1.79504e+002	
 3.97500e+002	9.97974e-002	-1.79628e+002	
 3.98750e+002	9.94067e-002	-1.79406e+002	
 4.00000e+002	9.95305e-002	-1.79371e+002	
 4.01250e+002	9.91058e-002	-1.79349e+002	
 4.02500e+002	9.91126e-002	-1.79305e+002	
 4.03750e+002	9.88868e-002	-1.79354e+002	
 4.05000e+002	9.88537e-002	-1.79224e+002	
 4.06250e+002	9.85431e-002	-1.79181e+002	
 4.07500e+002	9.84142e-002	-1.79075e+002	
 4.08750e+002	9.86772e-002	-1.79245e+002	
 4.10000e+002	9.82267e-002	-1.79066e+002	
 4.11250e+002	9.79334e-002	-1.79079e+002	
 4.12500e+002	9.80782e-002	-1.78784e+002	
 4.13750e+002	9.78530e-002	-1.78868e+002	
 4.15000e+002	9.79730e-002	-1.78863e+002	
 4.16250e+002	9.77678e-002	-1.78791e+002	
 4.17500e+002	9.77589e-002	-1.78754e+002	
 4.18750e+002	9.74788e-002	-1.78705e+002	
 4.20000e+002	9.77212e-002	-1.78548e+002	
 4.21250e+002	9.76487e-002	-1.78719e+002	
 4.22500e+002	9.72598e-002	-1.78541e+002	
 4.23750e+002	9.70459e-002	-1.78444e+002	
 4.25000e+002	9.71495e-002	-1.78202e+002	
 4.26250e+002	9.70397e-002	-1.78474e+002	
 4.27500e+002	9.70604e-002	-1.78456e+002	
 4.28750e+002	9.66691e-002	-1.78113e+002	
 4.30000e+002	9.67793e-002	-1.78171e+002	
 4.31250e+002	9.67236e-002	-1.78270e+002	
 4.32500e+002	9.69483e-002	-1.78264e+002	
 4.33750e+002	9.64411e-002	-1.77957e+002	
 4.35000e+002	9.66769e-002	-1.77932e+002	
 4.36250e+002	9.65623e-002	-1.78188e+002	
 4.37500e+002	9.64470e-002	-1.77969e+002	
 4.38750e+002	9.63919e-002	-1.78063e+002	
 4.40000e+002	9.62617e-002	-1.77968e+002	
 4.41250e+002	9.61254e-002	-1.77863e+002	
 4.42500e+002	9.57861e-002	-1.78156e+002	
 4.43750e+002	9.56973e-002	-1.77923e+002	
 4.45000e+002	9.60318e-002	-1.77791e+002	
 4.46250e+002	9.54994e-002	-1.77850e+002	
 4.47500e+002	9.52445e-002	-1.77732e+002	
 4.48750e+002	9.54055e-002	-1.77560e+002	
 4.50000e+002	9.51265e-002	-1.77826e+002	
 4.51250e+002	9.50784e-002	-1.77834e+002	
 4.52500e+002	9.52425e-002	-1.77855e+002	
 4.53750e+002	9.51462e-002	-1.77818e+002	
 4.55000e+002	9.54491e-002	-1.77569e+002	
 4.56250e+002	9.48447e-002	-1.77688e+002	
 4.57500e+002	9.44825e-002	-1.77560e+002	
 4.58750e+002	9.47227e-002	-1.77562e+002	
 4.60000e+002	9.44979e-002	-1.77475e+002	
 4.61250e+002	9.48076e-002	-1.77645e+002	
 4.62500e+002	9.42625e-002	-1.77216e+002	
 4.63750e+002	9.41765e-002	-1.77538e+002	
 4.65000e+002	9.44063e-002	-1.77521e+002	
 4.66250e+002	9.41861e-002	-1.77459e+002	
 4.67500e+002	9.36719e-002	-1.77326e+002	
 4.68750e+002	9.33241e-002	-1.77322e+002	
 4.70000e+002	9.28975e-002	-1.77059e+002	
 4.71250e+002	9.35653e-002	-1.77178e+002	
 4.72500e+002	9.30526e-002	-1.76880e+002	
 4.73750e+002	9.29186e-002	-1.76867e+002	
 4.75000e+002	9.29725e-002	-1.76856e+002	
 4.76250e+002	9.20171e-002	-1.76948e+002	
 4.77500e+002	9.19207e-002	-1.76731e+002	
 4.78750e+002	9.17846e-002	-1.76273e+002	
 4.80000e+002	9.16755e-002	-1.76301e+002	
 4.81250e+002	9.22923e-002	-1.76156e+002	
 4.82500e+002	9.17775e-002	-1.76133e+002	
 4.83750e+002	9.08104e-002	-1.75805e+002	
 4.85000e+002	9.10383e-002	-1.76343e+002	
 4.86250e+002	9.13447e-002	-1.76014e+002	
 4.87500e+002	9.09954e-002	-1.75795e+002	
 4.88750e+002	9.08064e-002	-1.75303e+002	
 4.90000e+002	9.00851e-002	-1.75147e+002	
 4.91250e+002	9.08089e-002	-1.75145e+002	
 4.92500e+002	9.07988e-002	-1.75272e+002	
 4.93750e+002	8.97219e-002	-1.74587e+002	
 4.95000e+002	9.07250e-002	-1.74957e+002	
 4.96250e+002	9.05960e-002	-1.74887e+002	
 4.97500e+002	9.06337e-002	-1.74121e+002	
 4.98750e+002	9.00296e-002	-1.73756e+002	
 5.00000e+002	9.05357e-002	-1.74095e+002	
 5.01250e+002	9.01419e-002	-1.73922e+002	
 5.02500e+002	9.02141e-002	-1.73874e+002	
 5.03750e+002	9.05402e-002	-1.73340e+002	
 5.05000e+002	9.04754e-002	-1.73217e+002	
 5.06250e+002	9.02235e-002	-1.73395e+002	
 5.07500e+002	8.97522e-002	-1.72774e+002	
 5.08750e+002	9.01731e-002	-1.72674e+002	
 5.10000e+002	9.02565e-002	-1.72299e+002	
 5.11250e+002	9.06134e-002	-1.72260e+002	
 5.12500e+002	9.05165e-002	-1.72568e+002	
 5.13750e+002	9.14154e-002	-1.72292e+002	
 5.15000e+002	9.09121e-002	-1.72315e+002	
 5.16250e+002	9.11783e-002	-1.71831e+002	
 5.17500e+002	9.04829e-002	-1.71477e+002	
 5.18750e+002	9.09235e-002	-1.71697e+002	
 5.20000e+002	9.11391e-002	-1.71328e+002	
 5.21250e+002	9.13177e-002	-1.70411e+002	
 5.22500e+002	9.11323e-002	-1.71438e+002	
 5.23750e+002	9.24534e-002	-1.70572e+002	
 5.25000e+002	9.16215e-002	-1.70889e+002	
 5.26250e+002	9.13505e-002	-1.70647e+002	
 5.27500e+002	9.19758e-002	-1.70585e+002	
 5.28750e+002	9.30923e-002	-1.71042e+002	
 5.30000e+002	9.23768e-002	-1.70755e+002	
 5.31250e+002	9.20534e-002	-1.71087e+002	
 5.32500e+002	9.27562e-002	-1.70199e+002	
 5.33750e+002	9.42626e-002	-1.70725e+002	
 5.35000e+002	9.20445e-002	-1.70001e+002	
 5.36250e+002	9.27745e-002	-1.70350e+002	
 5.37500e+002	9.32375e-002	-1.69628e+002	
 5.38750e+002	9.21924e-002	-1.70463e+002	
 5.40000e+002	9.29121e-002	-1.70174e+002	
 5.41250e+002	9.32160e-002	-1.69719e+002	
 5.42500e+002	9.31086e-002	-1.69519e+002	
 5.43750e+002	9.31560e-002	-1.69085e+002	
 5.45000e+002	9.33142e-002	-1.69470e+002	
 5.46250e+002	9.26167e-002	-1.69326e+002	
 5.47500e+002	9.34419e-002	-1.68575e+002	
 5.48750e+002	9.21208e-002	-1.69828e+002	
 5.50000e+002	9.38741e-002	-1.69287e+002	
 5.51250e+002	9.47669e-002	-1.68562e+002	
 5.52500e+002	9.38183e-002	-1.69437e+002	
 5.53750e+002	9.40112e-002	-1.69728e+002	
 5.55000e+002	9.39818e-002	-1.68728e+002	
 5.56250e+002	9.33581e-002	-1.68795e+002	
 5.57500e+002	9.43359e-002	-1.68975e+002	
 5.58750e+002	9.46858e-002	-1.68590e+002	
 5.60000e+002	9.56024e-002	-1.68526e+002	
 5.61250e+002	9.43630e-002	-1.67903e+002	
 5.62500e+002	9.32930e-002	-1.68316e+002	
 5.63750e+002	9.43800e-002	-1.67829e+002	
 5.65000e+002	9.42812e-002	-1.67961e+002	
 5.66250e+002	9.57887e-002	-1.68322e+002	
 5.67500e+002	9.55995e-002	-1.67453e+002	
 5.68750e+002	9.48352e-002	-1.66847e+002	
 5.70000e+002	9.41242e-002	-1.67364e+002	
 5.71250e+002	9.62682e-002	-1.67928e+002	
 5.72500e+002	9.73207e-002	-1.67082e+002	
 5.73750e+002	9.70366e-002	-1.67509e+002	
 5.75000e+002	9.58617e-002	-1.66012e+002	
 5.76250e+002	9.70778e-002	-1.66958e+002	
 5.77500e+002	9.59276e-002	-1.66027e+002	
 5.78750e+002	9.67453e-002	-1.66913e+002	
 5.80000e+002	9.77497e-002	-1.66682e+002	
 5.81250e+002	9.80237e-002	-1.66279e+002	
 5.82500e+002	9.80076e-002	-1.66711e+002	
 5.83750e+002	9.84132e-002	-1.65793e+002	
 5.85000e+002	9.82084e-002	-1.65433e+002	
 5.86250e+002	9.92957e-002	-1.66712e+002	
 5.87500e+002	9.97442e-002	-1.66246e+002	
 5.88750e+002	9.93757e-002	-1.66779e+002	
 5.90000e+002	9.94711e-002	-1.66387e+002	
 5.91250e+002	1.01173e-001	-1.65952e+002	
 5.92500e+002	1.02390e-001	-1.65231e+002	
 5.93750e+002	9.99890e-002	-1.65308e+002	
 5.95000e+002	1.02270e-001	-1.66198e+002	
 5.96250e+002	1.00174e-001	-1.67158e+002	
 5.97500e+002	1.02380e-001	-1.67146e+002	
 5.98750e+002	1.01987e-001	-1.66221e+002	
 6.00000e+002	1.04009e-001	-1.66923e+002	
 6.01250e+002	1.02514e-001	-1.65541e+002	
 6.02500e+002	1.03531e-001	-1.66045e+002	
 6.03750e+002	1.03278e-001	-1.66802e+002	
 6.05000e+002	1.02870e-001	-1.65772e+002	
 6.06250e+002	1.02811e-001	-1.66424e+002	
 6.07500e+002	1.03401e-001	-1.66907e+002	
 6.08750e+002	1.04223e-001	-1.67637e+002	
 6.10000e+002	1.04182e-001	-1.67374e+002	
