Project Name	MedidasMartillo
Measurement Name	M2-Amarillo
User Name	Default USER

Creation time	5/22/2016 14:58:50
Analyzer	FFT1
Result type	H1
Response Name	[2]-Accel X
Reference Name	[1]-Hammer
Unit	RMS
Average Type	Linear
Average Number (#)	     3      
Average Domain	Spectral

   X_Value   	  Y_Module  	   Y_Phase   	
     Hz     	 (m/s²)/(N) 	      °      	
 5.50000e+002	1.05127e-001	-5.27167e+002	
 5.51250e+002	1.05998e-001	-5.26750e+002	
 5.52500e+002	1.04707e-001	-5.26845e+002	
 5.53750e+002	1.03284e-001	-5.27555e+002	
 5.55000e+002	1.02851e-001	-5.27437e+002	
 5.56250e+002	1.02787e-001	-5.27199e+002	
 5.57500e+002	1.01610e-001	-5.27006e+002	
 5.58750e+002	1.00739e-001	-5.26658e+002	
 5.60000e+002	1.00218e-001	-5.26212e+002	
 5.61250e+002	9.97674e-002	-5.25769e+002	
 5.62500e+002	9.98392e-002	-5.25402e+002	
 5.63750e+002	9.99050e-002	-5.24406e+002	
 5.65000e+002	1.00425e-001	-5.24848e+002	
 5.66250e+002	9.95426e-002	-5.24891e+002	
 5.67500e+002	9.98524e-002	-5.22893e+002	
 5.68750e+002	9.96067e-002	-5.22193e+002	
 5.70000e+002	1.01575e-001	-5.21897e+002	
 5.71250e+002	1.02667e-001	-5.21728e+002	
 5.72500e+002	1.06195e-001	-5.20956e+002	
 5.73750e+002	1.08798e-001	-5.21373e+002	
 5.75000e+002	1.11625e-001	-5.21258e+002	
 5.76250e+002	1.13065e-001	-5.22468e+002	
 5.77500e+002	1.11729e-001	-5.22928e+002	
 5.78750e+002	1.14412e-001	-5.24152e+002	
 5.80000e+002	1.16394e-001	-5.25136e+002	
 5.81250e+002	1.17362e-001	-5.25957e+002	
 5.82500e+002	1.18273e-001	-5.27325e+002	
 5.83750e+002	1.14713e-001	-5.28165e+002	
