Project Name	MedidasMartillo
Measurement Name	M3-RosaFino
User Name	Default USER

Creation time	5/22/2016 15:0:54
Analyzer	FFT1
Result type	H1
Response Name	[2]-Accel X
Reference Name	[1]-Hammer
Unit	RMS
Average Type	Linear
Average Number (#)	     3      
Average Domain	Spectral

   X_Value   	  Y_Module  	   Y_Phase   	
     Hz     	 (m/s²)/(N) 	      °      	
 4.71250e+002	1.06691e-001	-5.35194e+002	
 4.72500e+002	1.06801e-001	-5.35559e+002	
 4.73750e+002	1.07315e-001	-5.35594e+002	
 4.75000e+002	1.07255e-001	-5.35444e+002	
 4.76250e+002	1.06825e-001	-5.35556e+002	
 4.77500e+002	1.07369e-001	-5.35698e+002	
 4.78750e+002	1.07382e-001	-5.36020e+002	
 4.80000e+002	1.07421e-001	-5.36060e+002	
 4.81250e+002	1.06968e-001	-5.35492e+002	
 4.82500e+002	1.07685e-001	-5.36005e+002	
 4.83750e+002	1.07567e-001	-5.35899e+002	
 4.85000e+002	1.07009e-001	-5.35741e+002	
 4.86250e+002	1.06783e-001	-5.36203e+002	
 4.87500e+002	1.07363e-001	-5.35688e+002	
 4.88750e+002	1.06520e-001	-5.35997e+002	
 4.90000e+002	1.08370e-001	-5.36024e+002	
 4.91250e+002	1.04134e-001	-5.35986e+002	
 4.92500e+002	1.08859e-001	-5.36462e+002	
 4.93750e+002	1.04870e-001	-5.36185e+002	
 4.95000e+002	1.07894e-001	-5.36078e+002	
 4.96250e+002	1.05973e-001	-5.37634e+002	
 4.97500e+002	1.08118e-001	-5.34202e+002	
 4.98750e+002	1.04019e-001	-5.39409e+002	
 5.00000e+002	1.11466e-001	-5.33841e+002	
 5.01250e+002	1.01626e-001	-5.36811e+002	
 5.02500e+002	1.10398e-001	-5.37075e+002	
 5.03750e+002	1.05926e-001	-5.35378e+002	
 5.05000e+002	1.06218e-001	-5.36136e+002	
 5.06250e+002	1.06522e-001	-5.36687e+002	
 5.07500e+002	1.07188e-001	-5.35368e+002	
 5.08750e+002	1.05331e-001	-5.36483e+002	
 5.10000e+002	1.05299e-001	-5.36371e+002	
 5.11250e+002	1.05727e-001	-5.35979e+002	
 5.12500e+002	1.06278e-001	-5.36166e+002	
 5.13750e+002	1.05529e-001	-5.36394e+002	
 5.15000e+002	1.06606e-001	-5.36658e+002	
 5.16250e+002	1.05798e-001	-5.35907e+002	
 5.17500e+002	1.06077e-001	-5.36118e+002	
 5.18750e+002	1.05069e-001	-5.36420e+002	
 5.20000e+002	1.06092e-001	-5.35557e+002	
 5.21250e+002	1.06909e-001	-5.36171e+002	
 5.22500e+002	1.05430e-001	-5.35926e+002	
 5.23750e+002	1.06591e-001	-5.36434e+002	
 5.25000e+002	1.06992e-001	-5.35776e+002	
 5.26250e+002	1.05709e-001	-5.35396e+002	
 5.27500e+002	1.06066e-001	-5.35623e+002	
 5.28750e+002	1.05952e-001	-5.36125e+002	
 5.30000e+002	1.06843e-001	-5.35950e+002	
 5.31250e+002	1.05980e-001	-5.35881e+002	
 5.32500e+002	1.07982e-001	-5.35869e+002	
 5.33750e+002	1.08409e-001	-5.35494e+002	
 5.35000e+002	1.06971e-001	-5.35431e+002	
 5.36250e+002	1.07153e-001	-5.36314e+002	
 5.37500e+002	1.08268e-001	-5.35593e+002	
 5.38750e+002	1.07524e-001	-5.36298e+002	
 5.40000e+002	1.07705e-001	-5.35989e+002	
 5.41250e+002	1.08051e-001	-5.36185e+002	
 5.42500e+002	1.07538e-001	-5.35987e+002	
 5.43750e+002	1.07780e-001	-5.36437e+002	
 5.45000e+002	1.08664e-001	-5.35983e+002	
 5.46250e+002	1.08386e-001	-5.35711e+002	
 5.47500e+002	1.08350e-001	-5.36150e+002	
 5.48750e+002	1.08356e-001	-5.36716e+002	
 5.50000e+002	1.08561e-001	-5.36328e+002	
 5.51250e+002	1.08541e-001	-5.37089e+002	
 5.52500e+002	1.09647e-001	-5.36743e+002	
 5.53750e+002	1.08548e-001	-5.37423e+002	
 5.55000e+002	1.09299e-001	-5.37340e+002	
 5.56250e+002	1.08891e-001	-5.37143e+002	
 5.57500e+002	1.09410e-001	-5.37242e+002	
 5.58750e+002	1.08423e-001	-5.37434e+002	
 5.60000e+002	1.09091e-001	-5.37885e+002	
 5.61250e+002	1.08173e-001	-5.37891e+002	
 5.62500e+002	1.07745e-001	-5.37401e+002	
 5.63750e+002	1.07623e-001	-5.36841e+002	
 5.65000e+002	1.07509e-001	-5.37748e+002	
 5.66250e+002	1.08373e-001	-5.37198e+002	
 5.67500e+002	1.08356e-001	-5.38322e+002	
 5.68750e+002	1.06402e-001	-5.38062e+002	
 5.70000e+002	1.07287e-001	-5.38271e+002	
 5.71250e+002	1.06740e-001	-5.38799e+002	
 5.72500e+002	1.06788e-001	-5.38290e+002	
 5.73750e+002	1.07028e-001	-5.38243e+002	
 5.75000e+002	1.06506e-001	-5.38812e+002	
 5.76250e+002	1.06165e-001	-5.37776e+002	
 5.77500e+002	1.05691e-001	-5.38638e+002	
 5.78750e+002	1.06200e-001	-5.38486e+002	
 5.80000e+002	1.06506e-001	-5.38468e+002	
 5.81250e+002	1.05212e-001	-5.38287e+002	
 5.82500e+002	1.06034e-001	-5.38508e+002	
 5.83750e+002	1.05232e-001	-5.38681e+002	
 5.85000e+002	1.05851e-001	-5.38398e+002	
 5.86250e+002	1.04120e-001	-5.38310e+002	
 5.87500e+002	1.06529e-001	-5.38135e+002	
 5.88750e+002	1.04549e-001	-5.38253e+002	
 5.90000e+002	1.04598e-001	-5.37825e+002	
 5.91250e+002	1.04312e-001	-5.38568e+002	
 5.92500e+002	1.03571e-001	-5.38725e+002	
